backbone,method,split_index,setting,analysis_unit,attribute,metric,gap_max_minus_min,eligible_groups,patient_outcome_aggregation,patient_score_aggregation
vits16,joint_erased,4,external_full,patient,age_group,fpr,0.2016976264933492,3,max_image_outcome,max_calibrated_image_probability
vits16,joint_erased,4,external_full,patient,age_group,fnr,0.10558069381598789,3,max_image_outcome,max_calibrated_image_probability
vits16,joint_erased,4,external_full,patient,age_group,ppv,0.20111766150822893,3,max_image_outcome,max_calibrated_image_probability
vits16,joint_erased,4,external_full,patient,sex_age,auroc,0.20353687020353672,6,max_image_outcome,max_calibrated_image_probability
vits16,joint_erased,4,external_full,patient,sex_age,auprc,0.47764847040510583,6,max_image_outcome,max_calibrated_image_probability
vits16,joint_erased,4,external_full,patient,sex_age,brier,0.06826862212100694,6,max_image_outcome,max_calibrated_image_probability
vits16,joint_erased,4,external_full,patient,sex_age,ece,0.09454971971491238,6,max_image_outcome,max_calibrated_image_probability
vits16,joint_erased,4,external_full,patient,sex_age,sensitivity,0.3535353535353535,6,max_image_outcome,max_calibrated_image_probability
vits16,joint_erased,4,external_full,patient,sex_age,fpr,0.21880877742946714,6,max_image_outcome,max_calibrated_image_probability
vits16,joint_erased,4,external_full,patient,sex_age,fnr,0.3535353535353535,6,max_image_outcome,max_calibrated_image_probability
vits16,joint_erased,4,external_full,patient,sex_age,ppv,0.37013729977116705,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,internal_test,patient,sex,auroc,0.030105587363651876,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,internal_test,patient,sex,auprc,0.17105862587557652,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,internal_test,patient,sex,brier,0.0071367725331283015,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,internal_test,patient,sex,ece,0.0036437542242704346,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,internal_test,patient,sex,sensitivity,0.0006493506493506773,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,internal_test,patient,sex,fpr,0.044339969071151786,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,internal_test,patient,sex,fnr,0.0006493506493506773,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,internal_test,patient,sex,ppv,0.06719192960494828,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,internal_test,patient,age_group,auroc,0.15793496368875448,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,internal_test,patient,age_group,auprc,0.3127211668805625,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,internal_test,patient,age_group,brier,0.03138120210282323,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,internal_test,patient,age_group,ece,0.01517625254707931,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,internal_test,patient,age_group,sensitivity,0.09756097560975607,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,internal_test,patient,age_group,fpr,0.38065234821232186,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,internal_test,patient,age_group,fnr,0.09756097560975607,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,internal_test,patient,age_group,ppv,0.021177728431614445,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,internal_test,patient,sex_age,auroc,0.21121004387594777,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,internal_test,patient,sex_age,auprc,0.5114836917102469,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,internal_test,patient,sex_age,brier,0.04363031198069854,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,internal_test,patient,sex_age,ece,0.01829223506657358,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,internal_test,patient,sex_age,sensitivity,0.1428571428571429,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,internal_test,patient,sex_age,fpr,0.25919732441471566,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,internal_test,patient,sex_age,fnr,0.1428571428571429,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,internal_test,patient,sex_age,ppv,0.07713884992987377,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,external_full,patient,sex,auroc,0.02282188927244755,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,external_full,patient,sex,auprc,0.06367099752164485,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,external_full,patient,sex,brier,0.0348813776032032,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,external_full,patient,sex,ece,0.046735923540649066,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,external_full,patient,sex,sensitivity,0.06166056166056155,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,external_full,patient,sex,fpr,0.02756758742286214,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,external_full,patient,sex,fnr,0.06166056166056155,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,external_full,patient,sex,ppv,0.05331146657081237,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,external_full,patient,age_group,auroc,0.11714100780457848,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,external_full,patient,age_group,auprc,0.30549910664375385,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,external_full,patient,age_group,brier,0.058744303902839384,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,external_full,patient,age_group,ece,0.1108638501969739,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,external_full,patient,age_group,sensitivity,0.07622536193964768,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,external_full,patient,age_group,fpr,0.16989234915190732,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,external_full,patient,age_group,fnr,0.07622536193964768,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,external_full,patient,age_group,ppv,0.19171888120922417,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,external_full,patient,sex_age,auroc,0.1683840703448546,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,external_full,patient,sex_age,auprc,0.48060229929399073,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,external_full,patient,sex_age,brier,0.10887780822915254,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,external_full,patient,sex_age,ece,0.1489808771573743,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,external_full,patient,sex_age,sensitivity,0.23863636363636365,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,external_full,patient,sex_age,fpr,0.2491978609625669,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,external_full,patient,sex_age,fnr,0.23863636363636365,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,0,external_full,patient,sex_age,ppv,0.2862669245647969,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,internal_test,patient,sex,auroc,0.030516377290570773,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,internal_test,patient,sex,auprc,0.17145116286240425,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,internal_test,patient,sex,brier,0.007106439766967048,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,internal_test,patient,sex,ece,0.0034559836025459863,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,internal_test,patient,sex,sensitivity,0.0006493506493506773,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,internal_test,patient,sex,fpr,0.047675940149058293,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,internal_test,patient,sex,fnr,0.0006493506493506773,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,internal_test,patient,sex,ppv,0.06825696960664686,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,internal_test,patient,age_group,auroc,0.15774525345492152,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,internal_test,patient,age_group,auprc,0.3144548613571131,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,internal_test,patient,age_group,brier,0.03148049794438426,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,internal_test,patient,age_group,ece,0.01541037507041735,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,internal_test,patient,age_group,sensitivity,0.09756097560975607,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,internal_test,patient,age_group,fpr,0.3783321625974727,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,internal_test,patient,age_group,fnr,0.09756097560975607,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,internal_test,patient,age_group,ppv,0.02247984708717693,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,internal_test,patient,sex_age,auroc,0.2110861741868607,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,internal_test,patient,sex_age,auprc,0.5115871579001321,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,internal_test,patient,sex_age,brier,0.04373826256696482,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,internal_test,patient,sex_age,ece,0.020099856009510104,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,internal_test,patient,sex_age,sensitivity,0.1428571428571429,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,internal_test,patient,sex_age,fpr,0.2679692542392771,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,internal_test,patient,sex_age,fnr,0.1428571428571429,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,internal_test,patient,sex_age,ppv,0.07890961262553803,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,external_full,patient,sex,auroc,0.02368300145996305,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,external_full,patient,sex,auprc,0.06189934080123993,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,external_full,patient,sex,brier,0.034976722415485356,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,external_full,patient,sex,ece,0.04675516902870899,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,external_full,patient,sex,sensitivity,0.05860805860805862,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,external_full,patient,sex,fpr,0.02760431971789601,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,external_full,patient,sex,fnr,0.05860805860805862,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,external_full,patient,sex,ppv,0.05432909042694245,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,external_full,patient,age_group,auroc,0.11737994690261888,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,external_full,patient,age_group,auprc,0.3023754280308919,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,external_full,patient,age_group,brier,0.05839986307701103,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,external_full,patient,age_group,ece,0.11096412015782711,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,external_full,patient,age_group,sensitivity,0.08983080411651845,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,external_full,patient,age_group,fpr,0.16525197792220891,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,external_full,patient,age_group,fnr,0.08983080411651845,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,external_full,patient,age_group,ppv,0.19427494329254655,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,external_full,patient,sex_age,auroc,0.17047439596459213,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,external_full,patient,sex_age,auprc,0.4735799558496645,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,external_full,patient,sex_age,brier,0.10869146825412143,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,external_full,patient,sex_age,ece,0.16437488020610735,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,external_full,patient,sex_age,sensitivity,0.23863636363636365,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,external_full,patient,sex_age,fpr,0.2374331550802139,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,external_full,patient,sex_age,fnr,0.23863636363636365,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,0,external_full,patient,sex_age,ppv,0.29690522243713735,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,internal_test,patient,sex,auroc,0.030180711363506973,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,internal_test,patient,sex,auprc,0.16978050833539304,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,internal_test,patient,sex,brier,0.007168692942186545,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,internal_test,patient,sex,ece,0.0036602712414253707,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,internal_test,patient,sex,sensitivity,0.0006493506493506773,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,internal_test,patient,sex,fpr,0.043957237505624525,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,internal_test,patient,sex,fnr,0.0006493506493506773,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,internal_test,patient,sex,ppv,0.06753130590339892,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,internal_test,patient,age_group,auroc,0.1576487824524807,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,internal_test,patient,age_group,auprc,0.310085213512056,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,internal_test,patient,age_group,brier,0.03134993596226726,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,internal_test,patient,age_group,ece,0.015065748185585875,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,internal_test,patient,age_group,sensitivity,0.09756097560975607,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,internal_test,patient,age_group,fpr,0.37601197698262345,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,internal_test,patient,age_group,fnr,0.09756097560975607,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,internal_test,patient,age_group,ppv,0.02182539682539683,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,internal_test,patient,sex_age,auroc,0.2114577832541219,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,internal_test,patient,sex_age,auprc,0.5106204409377662,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,internal_test,patient,sex_age,brier,0.04354634938543018,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,internal_test,patient,sex_age,ece,0.018304042524262508,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,internal_test,patient,sex_age,sensitivity,0.1428571428571429,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,internal_test,patient,sex_age,fpr,0.2558528428093645,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,internal_test,patient,sex_age,fnr,0.1428571428571429,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,internal_test,patient,sex_age,ppv,0.07635206786850476,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,external_full,patient,sex,auroc,0.022290616499770044,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,external_full,patient,sex,auprc,0.06477041101829184,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,external_full,patient,sex,brier,0.03477137718602141,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,external_full,patient,sex,ece,0.04659780239703171,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,external_full,patient,sex,sensitivity,0.07020757020757018,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,external_full,patient,sex,fpr,0.019945636203349992,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,external_full,patient,sex,fnr,0.07020757020757018,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,external_full,patient,sex,ppv,0.0462629793358692,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,external_full,patient,age_group,auroc,0.1163311937001682,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,external_full,patient,age_group,auprc,0.3023227346824662,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,external_full,patient,age_group,brier,0.058963387255233174,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,external_full,patient,age_group,ece,0.11076051780827109,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,external_full,patient,age_group,sensitivity,0.07622536193964768,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,external_full,patient,age_group,fpr,0.17917309161130401,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,external_full,patient,age_group,fnr,0.07622536193964768,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,external_full,patient,age_group,ppv,0.2000915750915751,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,external_full,patient,sex_age,auroc,0.16788356984435426,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,external_full,patient,sex_age,auprc,0.4764066498533181,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,external_full,patient,sex_age,brier,0.10904547956006806,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,external_full,patient,sex_age,ece,0.16512982706844195,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,external_full,patient,sex_age,sensitivity,0.23863636363636365,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,external_full,patient,sex_age,fpr,0.2491978609625669,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,external_full,patient,sex_age,fnr,0.23863636363636365,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,0,external_full,patient,sex_age,ppv,0.2862669245647969,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,internal_test,patient,sex,auroc,0.030335355604172887,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,internal_test,patient,sex,auprc,0.17086322421924882,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,internal_test,patient,sex,brier,0.007141049488337669,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,internal_test,patient,sex,ece,0.0034847637190444196,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,internal_test,patient,sex,sensitivity,0.0006493506493506773,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,internal_test,patient,sex,fpr,0.04827072569008051,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,internal_test,patient,sex,fnr,0.0006493506493506773,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,internal_test,patient,sex,ppv,0.068747852365105,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,internal_test,patient,age_group,auroc,0.15812144215153923,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,internal_test,patient,age_group,auprc,0.31368735189395147,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,internal_test,patient,age_group,brier,0.03152501399675483,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,internal_test,patient,age_group,ece,0.015241173004977912,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,internal_test,patient,age_group,sensitivity,0.09756097560975607,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,internal_test,patient,age_group,fpr,0.37601197698262345,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,internal_test,patient,age_group,fnr,0.09756097560975607,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,internal_test,patient,age_group,ppv,0.023141186299081046,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,internal_test,patient,sex_age,auroc,0.21133391356503495,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,internal_test,patient,sex_age,auprc,0.5119833234880851,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,internal_test,patient,sex_age,brier,0.04371703268194336,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,internal_test,patient,sex_age,ece,0.01831572968303092,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,internal_test,patient,sex_age,sensitivity,0.1428571428571429,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,internal_test,patient,sex_age,fpr,0.2646247726339259,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,internal_test,patient,sex_age,fnr,0.1428571428571429,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,internal_test,patient,sex_age,ppv,0.07810993249758921,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,external_full,patient,sex,auroc,0.02381603829774559,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,external_full,patient,sex,auprc,0.06200582672204813,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,external_full,patient,sex,brier,0.035008197491245036,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,external_full,patient,sex,ece,0.04679766889190773,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,external_full,patient,sex,sensitivity,0.07570207570207577,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,external_full,patient,sex,fpr,0.024518806935057258,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,external_full,patient,sex,fnr,0.07570207570207577,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,external_full,patient,sex,ppv,0.04725380394818712,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,external_full,patient,age_group,auroc,0.11732090761707459,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,external_full,patient,age_group,auprc,0.3027410377780485,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,external_full,patient,age_group,brier,0.05860215382063444,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,external_full,patient,age_group,ece,0.11104836185550118,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,external_full,patient,age_group,sensitivity,0.08983080411651845,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,external_full,patient,age_group,fpr,0.1636811690276837,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,external_full,patient,age_group,fnr,0.08983080411651845,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,external_full,patient,age_group,ppv,0.20909090909090908,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,external_full,patient,sex_age,auroc,0.16964022846375792,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,external_full,patient,sex_age,auprc,0.47270271693049115,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,external_full,patient,sex_age,brier,0.10898687781578088,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,external_full,patient,sex_age,ece,0.1646716686844624,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,external_full,patient,sex_age,sensitivity,0.26388888888888884,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,external_full,patient,sex_age,fpr,0.2342245989304813,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,external_full,patient,sex_age,fnr,0.26388888888888884,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,0,external_full,patient,sex_age,ppv,0.29451287793952974,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,internal_test,patient,sex,auroc,0.000325784925688799,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,internal_test,patient,sex,auprc,0.1101747189181358,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,internal_test,patient,sex,brier,0.021989076917961876,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,internal_test,patient,sex,ece,0.0023966248591721674,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,internal_test,patient,sex,sensitivity,0.0267857142857143,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,internal_test,patient,sex,fpr,0.044659377628259,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,internal_test,patient,sex,fnr,0.0267857142857143,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,internal_test,patient,sex,ppv,0.1318038686459739,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,internal_test,patient,age_group,auroc,0.10692391552175295,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,internal_test,patient,age_group,auprc,0.29205239995551524,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,internal_test,patient,age_group,brier,0.016364148099466437,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,internal_test,patient,age_group,ece,0.0011635373868312572,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,internal_test,patient,age_group,sensitivity,0.025252525252525304,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,internal_test,patient,age_group,fpr,0.18745328616273849,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,internal_test,patient,age_group,fnr,0.025252525252525304,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,internal_test,patient,age_group,ppv,0.0894070898253686,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,internal_test,patient,sex_age,auroc,0.14428929466523455,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,internal_test,patient,sex_age,auprc,0.3623947820545758,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,internal_test,patient,sex_age,brier,0.04865731629431376,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,internal_test,patient,sex_age,ece,0.03757395833902184,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,internal_test,patient,sex_age,sensitivity,0.05882352941176472,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,internal_test,patient,sex_age,fpr,0.2535321821036107,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,internal_test,patient,sex_age,fnr,0.05882352941176472,4,max_image_outcome,max_calibrated_image_probability
