backbone,direction,source,target,attribute,split_index,scheme,confidence_fraction,round,auroc,source_auroc,target_local_auroc,best_C,n_target_unlabelled,n_target_labelled,coordinate_space
vits16,brset_to_mbrset,brset,mbrset,sex,3,confident_self_training,0.5,9,0.5900276934689127,0.6549585129510819,0.7424746586155392,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,3,confident_self_training,0.5,10,0.5901472909834105,0.6549585129510819,0.7424746586155392,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,3,self_training,1.0,0,0.635219969850841,0.635219969850841,0.8738346953348143,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,3,self_training,1.0,1,0.6419068351317042,0.635219969850841,0.8738346953348143,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,3,self_training,1.0,2,0.6417184028879721,0.635219969850841,0.8738346953348143,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,3,self_training,1.0,3,0.6385572040622025,0.635219969850841,0.8738346953348143,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,3,self_training,1.0,4,0.6425688273563948,0.635219969850841,0.8738346953348143,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,3,self_training,1.0,5,0.6416440217391305,0.635219969850841,0.8738346953348143,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,3,self_training,1.0,6,0.6418944382735638,0.635219969850841,0.8738346953348143,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,3,self_training,1.0,7,0.6418944382735638,0.635219969850841,0.8738346953348143,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,3,self_training,1.0,8,0.6418944382735638,0.635219969850841,0.8738346953348143,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,3,self_training,1.0,9,0.6418944382735638,0.635219969850841,0.8738346953348143,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,3,self_training,1.0,10,0.6418944382735638,0.635219969850841,0.8738346953348143,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,3,confident_self_training,0.5,0,0.635219969850841,0.635219969850841,0.8738346953348143,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,3,confident_self_training,0.5,1,0.6264008449698508,0.635219969850841,0.8738346953348143,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,3,confident_self_training,0.5,2,0.6033575650587115,0.635219969850841,0.8738346953348143,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,3,confident_self_training,0.5,3,0.591840883846398,0.635219969850841,0.8738346953348143,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,3,confident_self_training,0.5,4,0.5855903879720724,0.635219969850841,0.8738346953348143,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,3,confident_self_training,0.5,5,0.5825705133291019,0.635219969850841,0.8738346953348143,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,3,confident_self_training,0.5,6,0.5794762575372898,0.635219969850841,0.8738346953348143,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,3,confident_self_training,0.5,7,0.5784250039669946,0.635219969850841,0.8738346953348143,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,3,confident_self_training,0.5,8,0.5772919311329736,0.635219969850841,0.8738346953348143,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,3,confident_self_training,0.5,9,0.5758737305617264,0.635219969850841,0.8738346953348143,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,3,confident_self_training,0.5,10,0.573176174230403,0.635219969850841,0.8738346953348143,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,3,self_training,1.0,0,0.6065326117751609,0.6065326117751609,0.7598662516050227,1.0,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,3,self_training,1.0,1,0.6072436409360498,0.6065326117751609,0.7598662516050227,1.0,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,3,self_training,1.0,2,0.606948832504937,0.6065326117751609,0.7598662516050227,1.0,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,3,self_training,1.0,3,0.6073833146712732,0.6065326117751609,0.7598662516050227,1.0,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,3,self_training,1.0,4,0.6075589278471388,0.6065326117751609,0.7598662516050227,1.0,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,3,self_training,1.0,5,0.6075413665295523,0.6065326117751609,0.7598662516050227,1.0,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,3,self_training,1.0,6,0.6070710616090694,0.6065326117751609,0.7598662516050227,1.0,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,3,self_training,1.0,7,0.6070710616090694,0.6065326117751609,0.7598662516050227,1.0,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,3,self_training,1.0,8,0.6070710616090694,0.6065326117751609,0.7598662516050227,1.0,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,3,self_training,1.0,9,0.6070710616090694,0.6065326117751609,0.7598662516050227,1.0,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,3,self_training,1.0,10,0.6070710616090694,0.6065326117751609,0.7598662516050227,1.0,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,3,confident_self_training,0.5,0,0.6065326117751609,0.6065326117751609,0.7598662516050227,1.0,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,3,confident_self_training,0.5,1,0.6091395631164256,0.6065326117751609,0.7598662516050227,1.0,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,3,confident_self_training,0.5,2,0.6028422846655741,0.6065326117751609,0.7598662516050227,1.0,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,3,confident_self_training,0.5,3,0.597580365490109,0.6065326117751609,0.7598662516050227,1.0,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,3,confident_self_training,0.5,4,0.5892786464179813,0.6065326117751609,0.7598662516050227,1.0,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,3,confident_self_training,0.5,5,0.5847613621141352,0.6065326117751609,0.7598662516050227,1.0,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,3,confident_self_training,0.5,6,0.5804219080295712,0.6065326117751609,0.7598662516050227,1.0,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,3,confident_self_training,0.5,7,0.5781543977039831,0.6065326117751609,0.7598662516050227,1.0,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,3,confident_self_training,0.5,8,0.5764811133571965,0.6065326117751609,0.7598662516050227,1.0,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,3,confident_self_training,0.5,9,0.5749641305712551,0.6065326117751609,0.7598662516050227,1.0,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,3,confident_self_training,0.5,10,0.5715927076541207,0.6065326117751609,0.7598662516050227,1.0,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,3,self_training,1.0,0,0.6939416485079533,0.6939416485079533,0.9125793625361278,0.01,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,3,self_training,1.0,1,0.7003581005089953,0.6939416485079533,0.9125793625361278,0.01,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,3,self_training,1.0,2,0.702799577422276,0.6939416485079533,0.9125793625361278,0.01,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,3,self_training,1.0,3,0.7033294793445497,0.6939416485079533,0.9125793625361278,0.01,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,3,self_training,1.0,4,0.7057851696719855,0.6939416485079533,0.9125793625361278,0.01,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,3,self_training,1.0,5,0.707496464736261,0.6939416485079533,0.9125793625361278,0.01,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,3,self_training,1.0,6,0.7114081255246042,0.6939416485079533,0.9125793625361278,0.01,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,3,self_training,1.0,7,0.7128461353985338,0.6939416485079533,0.9125793625361278,0.01,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,3,self_training,1.0,8,0.7151605960744101,0.6939416485079533,0.9125793625361278,0.01,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,3,self_training,1.0,9,0.7162259560717639,0.6939416485079533,0.9125793625361278,0.01,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,3,self_training,1.0,10,0.7159518956042821,0.6939416485079533,0.9125793625361278,0.01,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,3,confident_self_training,0.5,0,0.6939416485079533,0.6939416485079533,0.9125793625361278,0.01,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,3,confident_self_training,0.5,1,0.7110791495933414,0.6939416485079533,0.9125793625361278,0.01,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,3,confident_self_training,0.5,2,0.7236527233935223,0.6939416485079533,0.9125793625361278,0.01,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,3,confident_self_training,0.5,3,0.737728396644187,0.6939416485079533,0.9125793625361278,0.01,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,3,confident_self_training,0.5,4,0.7442256066802013,0.6939416485079533,0.9125793625361278,0.01,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,3,confident_self_training,0.5,5,0.7454307749876989,0.6939416485079533,0.9125793625361278,0.01,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,3,confident_self_training,0.5,6,0.7302746238355338,0.6939416485079533,0.9125793625361278,0.01,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,3,confident_self_training,0.5,7,0.7093010514825367,0.6939416485079533,0.9125793625361278,0.01,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,3,confident_self_training,0.5,8,0.6839713261167092,0.6939416485079533,0.9125793625361278,0.01,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,3,confident_self_training,0.5,9,0.6530594761607449,0.6939416485079533,0.9125793625361278,0.01,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,3,confident_self_training,0.5,10,0.6198825248398794,0.6939416485079533,0.9125793625361278,0.01,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,4,self_training,1.0,0,0.648202582243224,0.648202582243224,0.7430832770782061,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,4,self_training,1.0,1,0.6417097660672617,0.648202582243224,0.7430832770782061,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,4,self_training,1.0,2,0.6282404282122563,0.648202582243224,0.7430832770782061,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,4,self_training,1.0,3,0.6237993738405686,0.648202582243224,0.7430832770782061,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,4,self_training,1.0,4,0.6201317167293003,0.648202582243224,0.7430832770782061,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,4,self_training,1.0,5,0.6212399870303139,0.648202582243224,0.7430832770782061,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,4,self_training,1.0,6,0.6205250596658711,0.648202582243224,0.7430832770782061,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,4,self_training,1.0,7,0.6205250596658711,0.648202582243224,0.7430832770782061,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,4,self_training,1.0,8,0.6205250596658711,0.648202582243224,0.7430832770782061,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,4,self_training,1.0,9,0.6205250596658711,0.648202582243224,0.7430832770782061,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,4,self_training,1.0,10,0.6205250596658711,0.648202582243224,0.7430832770782061,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,4,confident_self_training,0.5,0,0.648202582243224,0.648202582243224,0.7430832770782061,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,4,confident_self_training,0.5,1,0.6409310533617532,0.648202582243224,0.7430832770782061,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,4,confident_self_training,0.5,2,0.6349777548623035,0.648202582243224,0.7430832770782061,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,4,confident_self_training,0.5,3,0.6256332023962027,0.648202582243224,0.7430832770782061,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,4,confident_self_training,0.5,4,0.6156826891899794,0.648202582243224,0.7430832770782061,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,4,confident_self_training,0.5,5,0.6095353769447885,0.648202582243224,0.7430832770782061,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,4,confident_self_training,0.5,6,0.606869681232758,0.648202582243224,0.7430832770782061,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,4,confident_self_training,0.5,7,0.6038850588153999,0.648202582243224,0.7430832770782061,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,4,confident_self_training,0.5,8,0.6001642472532438,0.648202582243224,0.7430832770782061,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,4,confident_self_training,0.5,9,0.6019874449187003,0.648202582243224,0.7430832770782061,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,4,confident_self_training,0.5,10,0.6030664802717255,0.648202582243224,0.7430832770782061,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,4,self_training,1.0,0,0.6581814304982545,0.6581814304982545,0.8683627221516981,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,4,self_training,1.0,1,0.6575715050777531,0.6581814304982545,0.8683627221516981,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,4,self_training,1.0,2,0.6564607465883846,0.6581814304982545,0.8683627221516981,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,4,self_training,1.0,3,0.654980561726436,0.6581814304982545,0.8683627221516981,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,4,self_training,1.0,4,0.6533392177086639,0.6581814304982545,0.8683627221516981,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,4,self_training,1.0,5,0.6565053752776896,0.6581814304982545,0.8683627221516981,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,4,self_training,1.0,6,0.6579210964773088,0.6581814304982545,0.8683627221516981,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,4,self_training,1.0,7,0.6597855839416058,0.6581814304982545,0.8683627221516981,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,4,self_training,1.0,8,0.6604450967946683,0.6581814304982545,0.8683627221516981,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,4,self_training,1.0,9,0.6604153443351317,0.6581814304982545,0.8683627221516981,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,4,self_training,1.0,10,0.6600384798476675,0.6581814304982545,0.8683627221516981,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,4,confident_self_training,0.5,0,0.6581814304982545,0.6581814304982545,0.8683627221516981,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,4,confident_self_training,0.5,1,0.6620318946366234,0.6581814304982545,0.8683627221516981,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,4,confident_self_training,0.5,2,0.6482664233576642,0.6581814304982545,0.8683627221516981,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,4,confident_self_training,0.5,3,0.6343075610917169,0.6581814304982545,0.8683627221516981,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,4,confident_self_training,0.5,4,0.6330331640748968,0.6581814304982545,0.8683627221516981,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,4,confident_self_training,0.5,5,0.6359513844811171,0.6581814304982545,0.8683627221516981,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,4,confident_self_training,0.5,6,0.6360059306569343,0.6581814304982545,0.8683627221516981,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,4,confident_self_training,0.5,7,0.6354282370675977,0.6581814304982545,0.8683627221516981,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,4,confident_self_training,0.5,8,0.6368266026658204,0.6581814304982545,0.8683627221516981,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,4,confident_self_training,0.5,9,0.6401068113297366,0.6581814304982545,0.8683627221516981,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,age65,4,confident_self_training,0.5,10,0.6444952991113932,0.6581814304982545,0.8683627221516981,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,4,self_training,1.0,0,0.6194438558259,0.6194438558259,0.7635135213977362,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,4,self_training,1.0,1,0.6192768191074602,0.6194438558259,0.7635135213977362,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,4,self_training,1.0,2,0.6202078023125397,0.6194438558259,0.7635135213977362,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,4,self_training,1.0,3,0.6205035442356172,0.6194438558259,0.7635135213977362,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,4,self_training,1.0,4,0.6215469548791992,0.6194438558259,0.7635135213977362,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,4,self_training,1.0,5,0.6220593836245906,0.6194438558259,0.7635135213977362,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,4,self_training,1.0,6,0.6219133504753575,0.6194438558259,0.7635135213977362,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,4,self_training,1.0,7,0.621960083416842,0.6194438558259,0.7635135213977362,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,4,self_training,1.0,8,0.6216026143375963,0.6194438558259,0.7635135213977362,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,4,self_training,1.0,9,0.621730794453004,0.6194438558259,0.7635135213977362,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,4,self_training,1.0,10,0.6221071667445355,0.6194438558259,0.7635135213977362,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,4,confident_self_training,0.5,0,0.6194438558259,0.6194438558259,0.7635135213977362,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,4,confident_self_training,0.5,1,0.6212708746306288,0.6194438558259,0.7635135213977362,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,4,confident_self_training,0.5,2,0.620314920515493,0.6194438558259,0.7635135213977362,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,4,confident_self_training,0.5,3,0.6160093055146505,0.6194438558259,0.7635135213977362,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,4,confident_self_training,0.5,4,0.6089550234236472,0.6194438558259,0.7635135213977362,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,4,confident_self_training,0.5,5,0.6029757740165311,0.6194438558259,0.7635135213977362,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,4,confident_self_training,0.5,6,0.5973101779095661,0.6194438558259,0.7635135213977362,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,4,confident_self_training,0.5,7,0.5918917821435122,0.6194438558259,0.7635135213977362,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,4,confident_self_training,0.5,8,0.5862854627763078,0.6194438558259,0.7635135213977362,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,4,confident_self_training,0.5,9,0.5818556350009079,0.6194438558259,0.7635135213977362,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,4,confident_self_training,0.5,10,0.5781014803782323,0.6194438558259,0.7635135213977362,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,4,self_training,1.0,0,0.7006636889133302,0.7006636889133302,0.9157272461329176,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,4,self_training,1.0,1,0.7057281868025089,0.7006636889133302,0.9157272461329176,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,4,self_training,1.0,2,0.708674627556864,0.7006636889133302,0.9157272461329176,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,4,self_training,1.0,3,0.710716449106674,0.7006636889133302,0.9157272461329176,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,4,self_training,1.0,4,0.7123728287071684,0.7006636889133302,0.9157272461329176,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,4,self_training,1.0,5,0.7133996832734475,0.7006636889133302,0.9157272461329176,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,4,self_training,1.0,6,0.7126211758163151,0.7006636889133302,0.9157272461329176,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,4,self_training,1.0,7,0.7128115063531377,0.7006636889133302,0.9157272461329176,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,4,self_training,1.0,8,0.713648547234018,0.7006636889133302,0.9157272461329176,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,4,self_training,1.0,9,0.7137069514449099,0.7006636889133302,0.9157272461329176,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,4,self_training,1.0,10,0.713215296527999,0.7006636889133302,0.9157272461329176,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
