backbone,control_index,best_C,n_images,n_events,prevalence,auroc,auprc,brier,ece,calibration_intercept,calibration_slope,threshold,sensitivity,specificity,ppv,fpr,fnr,sex_age_sensitivity_gap,sex_age_ece_gap,analysis_unit,fairness_analysis_unit,patient_outcome_aggregation,patient_score_aggregation
vits16,109,0.01,4884.0,862.0,0.17649467649467648,0.8135861808775631,0.617762204257845,0.11763665110889186,0.10326132837746296,1.0087391990872936,0.7813121341490511,0.017072822412384576,0.8317865429234339,0.5860268523122825,0.30100755667506296,0.41397314768771754,0.1682134570765661,0.16329966329966328,0.0678083720816717,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,110,0.01,4884.0,862.0,0.17649467649467648,0.8145530210293502,0.6190478405755303,0.11769923950032395,0.103503974767577,1.0275431662126364,0.7870082202279489,0.017307428498798464,0.8294663573085846,0.5900049726504226,0.30245346869712353,0.4099950273495774,0.17053364269141535,0.16329966329966328,0.06245088181176968,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,111,0.01,4884.0,862.0,0.17649467649467648,0.8149193357646632,0.6190990629148605,0.11618470342818928,0.10018210309638931,0.9621481949750614,0.7848275667943304,0.017276142325336644,0.839907192575406,0.5631526603679762,0.29181781539701734,0.4368473396320238,0.16009280742459397,0.11784511784511786,0.05432706088055261,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,112,0.01,4884.0,862.0,0.17649467649467648,0.8144088026296206,0.6184515446336023,0.11779738867928181,0.10373868713294364,1.0233314584874167,0.7824580523655995,0.017175463377022516,0.8306264501160093,0.5934858279462953,0.3045512547851978,0.40651417205370466,0.16937354988399067,0.16329966329966328,0.06845519369424295,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,113,0.01,4884.0,862.0,0.17649467649467648,0.8140139326511611,0.6177810459939119,0.11809482810650465,0.1043142670224154,1.0286439631770274,0.7802874023890637,0.017206050031318795,0.8236658932714617,0.5979612133267032,0.30511388053287497,0.40203878667329684,0.17633410672853833,0.16329966329966328,0.06891958156852693,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,114,0.01,4884.0,862.0,0.17649467649467648,0.8133337986780365,0.6168155060964451,0.1182844012289068,0.10450139578597936,1.0253787894004436,0.7775288483028471,0.017287688162225284,0.8213457076566125,0.6006961710591745,0.3059636992221262,0.3993038289408255,0.17865429234338748,0.16329966329966328,0.06464043322259674,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,115,0.01,4884.0,862.0,0.17649467649467648,0.813636945754268,0.6173162538122234,0.1180868279043721,0.10418675643470221,1.024640577823124,0.7808782484879736,0.017621843274328284,0.8178654292343387,0.6039283938339135,0.30678851174934724,0.3960716061660865,0.1821345707656613,0.1860269360269361,0.06948570632697208,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,116,0.01,4884.0,862.0,0.17649467649467648,0.8134223487754704,0.6169709011233883,0.11764527429251832,0.1029920795453407,0.9987003236753759,0.7800183878808105,0.017632777945353107,0.8283062645011601,0.5937344604674292,0.3040885860306644,0.40626553953257083,0.17169373549883993,0.16329966329966328,0.0665922400968348,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,117,0.01,4884.0,862.0,0.17649467649467648,0.8143586146265147,0.6183040611880068,0.1174286402563754,0.10281313297976054,1.0059650667846236,0.7832019368059095,0.017301680085489754,0.8317865429234339,0.5870213823968174,0.3015138772077376,0.41297861760318255,0.1682134570765661,0.16329966329966328,0.06616709198680246,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,118,0.1,4884.0,862.0,0.17649467649467648,0.7911827177899741,0.5726492387532245,0.11324749335706878,0.06919249123340386,0.14580361487713211,0.6264371783591872,0.016416729086034434,0.8747099767981439,0.4231725509696668,0.24528301886792453,0.5768274490303331,0.12529002320185612,0.13636363636363635,0.09707258479972936,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,119,0.01,4884.0,862.0,0.17649467649467648,0.811597697582092,0.6137691677735557,0.11831122173623906,0.10399379601150116,0.9871520953531502,0.7683141847777788,0.01725365584021486,0.8236658932714617,0.5969666832421681,0.3045903045903046,0.40303331675783194,0.17633410672853833,0.16329966329966328,0.06969420051974094,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,120,0.01,4884.0,862.0,0.17649467649467648,0.8135333969432621,0.6169751720902674,0.11890701781312585,0.10585505830335129,1.0551747764281625,0.780095393362831,0.017420449695158848,0.814385150812065,0.6101442068622576,0.3092511013215859,0.38985579313774243,0.18561484918793503,0.1860269360269361,0.07285442272941159,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,121,0.01,4884.0,862.0,0.17649467649467648,0.8141818028684463,0.6184474280016814,0.11783245269541925,0.10386551498814565,1.024406132168998,0.7821483435555129,0.017207995244194627,0.8283062645011601,0.5954748881153655,0.30499786416061514,0.40452511188463447,0.17169373549883993,0.16329966329966328,0.06860256219271497,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,122,0.01,4884.0,862.0,0.17649467649467648,0.8135573371976172,0.617659902714611,0.11839078377012019,0.10494386633110883,1.0411448215704906,0.7810123970452869,0.01760142221047611,0.8155452436194895,0.6079065141720537,0.30833333333333335,0.39209348582794634,0.18445475638051045,0.2087542087542088,0.06552803465110361,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,123,0.01,4884.0,862.0,0.17649467649467648,0.8126923152360394,0.6147906830049062,0.11847132488154016,0.10442735074974852,1.0183889299348008,0.7776037848866401,0.016865542423868635,0.8259860788863109,0.5892590750870214,0.3011844331641286,0.41074092491297864,0.17401392111368907,0.16329966329966328,0.06678827805009951,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,124,0.1,4884.0,862.0,0.17649467649467648,0.7910488831150252,0.5739310270124296,0.11134242427533368,0.05777597675445706,0.03248075933631187,0.6312238699349493,0.017607100266795347,0.8874709976798144,0.3918448533068125,0.23824353783867955,0.6081551466931875,0.11252900232018559,0.09090909090909094,0.16838287698007123,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,125,0.01,4884.0,862.0,0.17649467649467648,0.813665212560615,0.6171324405085249,0.11790112845722435,0.10377760375546283,1.0147698474063123,0.7791373890116815,0.017456709203817606,0.8236658932714617,0.5987071108901044,0.3055077452667814,0.4012928891098956,0.17633410672853833,0.16329966329966328,0.06821779437923732,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,126,0.1,4884.0,862.0,0.17649467649467648,0.790739678866005,0.5704935292051381,0.114559224436703,0.07464275422253969,0.19648033312156782,0.6204352776957377,0.01792165805519607,0.8596287703016241,0.48209845847836896,0.2623937677053824,0.517901541521631,0.1403712296983759,0.15909090909090906,0.11515688374472294,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,127,0.01,4884.0,862.0,0.17649467649467648,0.813855580848258,0.6186329143409475,0.11813750839929524,0.10449818488482218,1.032881594251462,0.7806808725687012,0.017092999452269494,0.8248259860788864,0.594977623073098,0.3038461538461538,0.405022376926902,0.17517401392111365,0.16329966329966328,0.06287879071262298,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,128,0.01,4884.0,862.0,0.17649467649467648,0.814331790004165,0.6196643664263112,0.11800633667251799,0.10444247771565333,1.0487658015992078,0.7875834504440359,0.016509681942414266,0.8329466357308585,0.5825459970164097,0.29954109303295784,0.41745400298359026,0.16705336426914152,0.14057239057239057,0.07192344660235094,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,129,0.01,4884.0,862.0,0.17649467649467648,0.8136663663078126,0.6166322292561557,0.1180592921137346,0.1039409273451565,1.0151112210865105,0.7784057231143138,0.01734843741668357,0.8259860788863109,0.5957235206364992,0.3045337895637297,0.40427647936350075,0.17401392111368907,0.16329966329966328,0.06763805513851168,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,130,0.01,4884.0,862.0,0.17649467649467648,0.8138679836306347,0.6176919527915719,0.11811314863535405,0.10450182448131984,1.032626430317117,0.7799974719728613,0.016501038449671646,0.8317865429234339,0.58652411735455,0.30126050420168066,0.41347588264545,0.1682134570765661,0.16329966329966328,0.07210532914115679,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,131,0.01,4884.0,862.0,0.17649467649467648,0.8134266753274623,0.616072774397756,0.11790545022305565,0.1034181658694561,1.0124879028582667,0.7824747443371699,0.01665025364584897,0.8375870069605569,0.574838388861263,0.296875,0.42516161113873696,0.16241299303944312,0.16329966329966328,0.0672662415644214,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,132,0.01,4884.0,862.0,0.17649467649467648,0.813104779859266,0.6158361757742995,0.11898795092340295,0.10588433313802391,1.0542144640039726,0.7799915349367232,0.0176599705728027,0.8062645011600929,0.6153654898060666,0.30999107939339876,0.38463451019393335,0.19373549883990715,0.1860269360269361,0.07360299891943234,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,133,0.01,4884.0,862.0,0.17649467649467648,0.813745686427664,0.618119288150388,0.11790972936208498,0.10385985121817964,1.0236406538771248,0.783049159951291,0.0176289097027813,0.8236658932714617,0.5999502734957732,0.3061664510564899,0.40004972650422677,0.17633410672853833,0.16329966329966328,0.06889222591689649,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,134,0.01,4884.0,862.0,0.17649467649467648,0.8145740769157107,0.6179959996480204,0.11765738302693297,0.10334443818816359,1.0191738289444217,0.783548454197719,0.016198567602404824,0.839907192575406,0.5681253107906514,0.29418935392117024,0.4318746892093486,0.16009280742459397,0.14057239057239057,0.061589427762762106,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,135,0.01,4884.0,862.0,0.17649467649467648,0.8141122895997766,0.6182690570536197,0.11774214337650164,0.10355852623172938,1.0163832209435455,0.7811705396342942,0.01712835859965211,0.8306264501160093,0.5914967677772253,0.3035184400169563,0.40850323222277474,0.16937354988399067,0.16329966329966328,0.0677762279149487,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,136,0.01,4884.0,862.0,0.17649467649467648,0.8130225753714201,0.6167550849523394,0.1180587892694768,0.1039622784373488,1.02006676901726,0.7824500194656907,0.017472838593899535,0.8213457076566125,0.5934858279462953,0.30217669654289375,0.40651417205370466,0.17865429234338748,0.1860269360269361,0.06951554282704173,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,137,0.01,4884.0,862.0,0.17649467649467648,0.8143404431081488,0.6168576505669282,0.11834715040075452,0.10455595832175463,1.0380181582359604,0.7838361617774507,0.01676679943825472,0.8283062645011601,0.5887618100447538,0.3015202702702703,0.4112381899552462,0.17169373549883993,0.16329966329966328,0.06956060895602076,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,138,0.01,4884.0,862.0,0.17649467649467648,0.814296600714631,0.6184794460495158,0.11767724899103502,0.10346232075648018,1.0189603731819652,0.7832381874152933,0.017333675501486033,0.8283062645011601,0.5934858279462953,0.30395913154533843,0.40651417205370466,0.17169373549883993,0.16329966329966328,0.06758151020571455,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,139,0.01,4884.0,862.0,0.17649467649467648,0.8147315634082153,0.619400274315192,0.11730706108551178,0.10269726347987536,1.0155144496002877,0.7876370436673413,0.01698334515310469,0.8364269141531323,0.5793137742416709,0.2987981765437215,0.42068622575832915,0.1635730858468677,0.14057239057239057,0.06637142598904291,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,140,0.01,4884.0,862.0,0.17649467649467648,0.8160621223641203,0.6211097044004623,0.11659213818969096,0.10139364651473609,1.0031425793349644,0.7915375122413246,0.0190355280337443,0.820185614849188,0.6079065141720537,0.3095446584938704,0.39209348582794634,0.17981438515081205,0.1860269360269361,0.057086850853984974,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,141,0.01,4884.0,862.0,0.17649467649467648,0.8143972651576421,0.6191637343792843,0.116916454613478,0.10194143756336008,0.9861445420402272,0.7800790738439133,0.01703066345155289,0.8364269141531323,0.578070611636002,0.29818031430934655,0.42192938836399796,0.1635730858468677,0.14057239057239057,0.05806499470885346,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,142,0.01,4884.0,862.0,0.17649467649467648,0.8144125523080136,0.6181483669610394,0.11804632954355465,0.10423701485690264,1.0347091634541663,0.7836914966416207,0.01693195381427381,0.8317865429234339,0.5895077076081552,0.30278716216216217,0.4104922923918448,0.1682134570765661,0.16329966329966328,0.06968669141312919,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,143,0.1,4884.0,862.0,0.17649467649467648,0.7902750071820762,0.5689090780857355,0.11493943526988475,0.07595205784262594,0.22208887164708274,0.6284108125309729,0.01613239277185817,0.8631090487238979,0.4470412729985082,0.25067385444743934,0.5529587270014917,0.13689095127610207,0.13636363636363635,0.13768584282521293,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,144,0.01,4884.0,862.0,0.17649467649467648,0.8137554932788457,0.6169177613009572,0.11780872979276022,0.10346147175744033,1.0098937561359156,0.7798031640379444,0.01719003059537963,0.8283062645011601,0.5897563401292889,0.3020304568527919,0.4102436598707111,0.17169373549883993,0.16329966329966328,0.06718423731090416,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,145,0.01,4884.0,862.0,0.17649467649467648,0.813763281072431,0.6179605631587611,0.11793326823879409,0.10376108445688101,1.0242355464610617,0.7846554505515253,0.017382058928686935,0.8317865429234339,0.591745400298359,0.3039423484527342,0.408254599701641,0.1682134570765661,0.16329966329966328,0.0662139759209889,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,146,0.01,4884.0,862.0,0.17649467649467648,0.8144186094808022,0.6181234389927343,0.11788483675596587,0.10386121751018967,1.0275913706392106,0.7836301361850947,0.017214675443578523,0.8271461716937355,0.5939830929885629,0.30392156862745096,0.4060169070114371,0.1728538283062645,0.16329966329966328,0.06842161140384481,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,147,0.01,4884.0,862.0,0.17649467649467648,0.8140208551343481,0.6179209037289901,0.11791560684196631,0.10390512344778673,1.0237402198283672,0.7818964265431791,0.017270798398061848,0.8271461716937355,0.594977623073098,0.3044406490179334,0.405022376926902,0.1728538283062645,0.16329966329966328,0.06867320510370667,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,148,0.1,4884.0,862.0,0.17649467649467648,0.7902807759180656,0.5692695031674496,0.11394494282689083,0.07108516275554613,0.15475885544798754,0.6204154977051518,0.016931660592857264,0.8735498839907193,0.447289905519642,0.2530241935483871,0.552710094480358,0.1264501160092807,0.13636363636363635,0.13376876181121225,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,149,0.01,4884.0,862.0,0.17649467649467648,0.8141339223597361,0.618106837587483,0.11784114970726892,0.10375853000553789,1.0233594211398576,0.7829459182564732,0.017431679289043416,0.8259860788863109,0.5972153157633019,0.3053173241852487,0.4027846842366981,0.17401392111368907,0.16329966329966328,0.06817251903151152,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,150,0.01,4884.0,862.0,0.17649467649467648,0.8139810508560228,0.6176468344648242,0.11799134503844615,0.10398502264229335,1.023786107516519,0.781521412929889,0.017300311977215595,0.8294663573085846,0.5954748881153655,0.30529461998292057,0.40452511188463447,0.17053364269141535,0.16329966329966328,0.06893106512336993,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,151,0.01,4884.0,862.0,0.17649467649467648,0.8140191245135514,0.6179526449205929,0.11799796684072422,0.10410655829225146,1.0261701657533508,0.781382915345799,0.017263443460793036,0.8271461716937355,0.5962207856787668,0.30509199828840394,0.4037792143212332,0.1728538283062645,0.16329966329966328,0.06916540840793861,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,152,0.01,4884.0,862.0,0.17649467649467648,0.8141832450524435,0.6185116690591735,0.11784547449753972,0.1038895539322171,1.0276096947967261,0.7834461465778333,0.017346720407019445,0.8271461716937355,0.594977623073098,0.3044406490179334,0.405022376926902,0.1728538283062645,0.16329966329966328,0.06883655202779897,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,153,0.01,4884.0,862.0,0.17649467649467648,0.81395595685447,0.6178152362443164,0.11782162517613219,0.10371485758186508,1.01829277627727,0.7812566339257226,0.017313804063748633,0.8294663573085846,0.594977623073098,0.3050341296928328,0.405022376926902,0.17053364269141535,0.16329966329966328,0.06826059887197407,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,154,0.01,4884.0,862.0,0.17649467649467648,0.8147563689729689,0.6188063992673283,0.11801111524440765,0.10429506197476243,1.041248102146817,0.7854358495839632,0.017224703628076533,0.8283062645011601,0.5987071108901044,0.30670103092783507,0.4012928891098956,0.17169373549883993,0.16329966329966328,0.06391444953641169,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,155,0.01,4884.0,862.0,0.17649467649467648,0.8131278548032227,0.616610850609358,0.11834986869017859,0.10458171789741781,1.0341195337192433,0.7821126345604883,0.017075110923132696,0.8213457076566125,0.5934858279462953,0.30217669654289375,0.40651417205370466,0.17865429234338748,0.1860269360269361,0.06288170849426487,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,156,0.01,4884.0,862.0,0.17649467649467648,0.8140199898239496,0.6174611739570113,0.11788740259596048,0.1036536638120825,1.0183707303445309,0.7820768916457375,0.017450134999201405,0.8271461716937355,0.5969666832421681,0.305484147386461,0.40303331675783194,0.1728538283062645,0.16329966329966328,0.0626557796703818,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,157,0.01,4884.0,862.0,0.17649467649467648,0.8148143447696602,0.6177976217993553,0.11582346120846478,0.09833399133712856,0.9373126453851699,0.7924383677858458,0.0166478977251489,0.8526682134570766,0.5290900049726505,0.2795739825028528,0.47090999502734954,0.14733178654292345,0.14057239057239057,0.04890955322734897,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,158,0.01,4884.0,862.0,0.17649467649467648,0.8139637446480552,0.617641546875214,0.11801559092630451,0.1040252273744151,1.0232601067439113,0.7810146943671449,0.01727904643409849,0.8259860788863109,0.5964694181999005,0.3049250535331906,0.4035305818000995,0.17401392111368907,0.16329966329966328,0.06900959074712802,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,159,0.01,4884.0,862.0,0.17649467649467648,0.8129845017138915,0.6170812040099122,0.11846888125478984,0.10498196907218484,1.0280642928885535,0.7746612313446801,0.016296562180608692,0.8294663573085846,0.58652411735455,0.30067283431455005,0.41347588264545,0.17053364269141535,0.14057239057239057,0.07170093396328772,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,160,0.01,4884.0,862.0,0.17649467649467648,0.8143240022105797,0.618402466053598,0.11811912199047979,0.10448222271208302,1.0338465895964262,0.780517889160537,0.017438006539699617,0.8225058004640371,0.6036797613127797,0.3078593139383413,0.3963202386872203,0.1774941995359629,0.1860269360269361,0.07002923319784911,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,161,0.01,4884.0,862.0,0.17649467649467648,0.8140866187246247,0.6174467609257274,0.11821305324689498,0.1045205443351024,1.0327943477376305,0.7801177949637368,0.017022978662900128,0.8248259860788864,0.5954748881153655,0.3041060735671514,0.40452511188463447,0.17517401392111365,0.16329966329966328,0.0648164349648715,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,162,0.01,4884.0,862.0,0.17649467649467648,0.8142342983659479,0.6181796895240436,0.11798597068594605,0.104130348222976,1.029284929037103,0.7823793048981181,0.01741583697602472,0.8248259860788864,0.5989557434112381,0.3059380378657487,0.40104425658876186,0.17517401392111365,0.16329966329966328,0.06931042803692694,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,163,0.01,4884.0,862.0,0.17649467649467648,0.8128650888789154,0.6159581909608444,0.11767314102208996,0.10277472039002489,0.9879908525071217,0.777467438371741,0.016970461249769,0.8317865429234339,0.5778219791148682,0.2968944099378882,0.4221780208851318,0.1682134570765661,0.16329966329966328,0.06294298215763419,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,164,0.01,4884.0,862.0,0.17649467649467648,0.8144849499446779,0.6189375424581296,0.11822798111468899,0.10486839015865448,1.050474465843372,0.7848671262526506,0.017886981447477135,0.8167053364269141,0.6121332670313276,0.31095406360424027,0.38786673296867236,0.18329466357308588,0.16329966329966328,0.0715726183102792,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,165,0.01,4884.0,862.0,0.17649467649467648,0.8134027350731071,0.6162421823271859,0.11941286751498457,0.10697529008160528,1.0706857476948046,0.7769817715215668,0.01743983030299901,0.808584686774942,0.6220785678766783,0.3143888137122237,0.37792143212332174,0.191415313225058,0.2087542087542088,0.0700615560510303,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,166,0.1,4884.0,862.0,0.17649467649467648,0.7907690994195498,0.5710784767290196,0.11380576159127405,0.0712378968019317,0.16622245942970187,0.6249742109816709,0.017717153149105228,0.8631090487238979,0.4577324714072601,0.25435897435897437,0.5422675285927399,0.13689095127610207,0.15909090909090906,0.11601799721737989,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,167,0.01,4884.0,862.0,0.17649467649467648,0.8136389648118642,0.616926943912728,0.11884774741327635,0.10594283879599399,1.0538576438211318,0.7770744008087919,0.01760085906921426,0.8062645011600929,0.6190949776230731,0.31207903008531657,0.3809050223769269,0.19373549883990715,0.1860269360269361,0.07415794355480879,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,168,0.01,4884.0,862.0,0.17649467649467648,0.8143929386056503,0.6184299619795172,0.1176901343457767,0.10345118659154001,1.0228180259723272,0.7851247057591371,0.017362543573926068,0.8283062645011601,0.5924912978617604,0.3034424139396515,0.40750870213823964,0.17169373549883993,0.16329966329966328,0.06758528240883035,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,169,0.01,4884.0,862.0,0.17649467649467648,0.8139170178865427,0.617738363390988,0.11821399196923538,0.10458726270075512,1.032274856223156,0.7794849727637546,0.017557197118933766,0.8190255220417634,0.6059174540029836,0.30816237450894807,0.3940825459970164,0.18097447795823662,0.16329966329966328,0.07039752254988255,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,170,0.01,4884.0,862.0,0.17649467649467648,0.8136911718725661,0.6184558795556158,0.11800950476584714,0.10408168684199563,1.0377814767083797,0.789417053348059,0.017460183313354485,0.8271461716937355,0.5900049726504226,0.3018628281117697,0.4099950273495774,0.1728538283062645,0.1860269360269361,0.0711968502302844,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,171,0.01,4884.0,862.0,0.17649467649467648,0.8121930311361756,0.6146894802270135,0.11822556109045206,0.10405101065812367,0.995565866114231,0.7700989149948523,0.016399514890894668,0.8294663573085846,0.5818000994530085,0.2982895285773884,0.4181999005469915,0.17053364269141535,0.16329966329966328,0.0693201691849216,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,172,0.01,4884.0,862.0,0.17649467649467648,0.8133101468604808,0.6172497922053245,0.11755438905835462,0.10291519495137824,0.9980295048062509,0.7799121278660589,0.01715161632212231,0.8329466357308585,0.583291894579811,0.29991645781119464,0.416708105420189,0.16705336426914152,0.16329966329966328,0.06133615302916029,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,173,0.01,4884.0,862.0,0.17649467649467648,0.8140502756878928,0.6185537863315743,0.11771834820504386,0.10354693071458762,1.020097866217628,0.7836225541602327,0.017318154975503715,0.8283062645011601,0.5900049726504226,0.302158273381295,0.4099950273495774,0.17169373549883993,0.16329966329966328,0.06840396682756025,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,174,0.01,4884.0,862.0,0.17649467649467648,0.814446010976751,0.618308671640224,0.11794293437720813,0.10393381716132612,1.0264146454038119,0.7825422491447142,0.016756757320754805,0.8329466357308585,0.5860268523122825,0.3013008812421318,0.41397314768771754,0.16705336426914152,0.16329966329966328,0.06804556076041367,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,175,0.1,4884.0,862.0,0.17649467649467648,0.7909052415888944,0.5715155327803505,0.11422903743186952,0.07400165005983682,0.19918806684312018,0.6264911616761342,0.01588606484786367,0.8700696055684455,0.43983092988562905,0.24975024975024976,0.5601690701143709,0.12993039443155452,0.13636363636363635,0.10604481137829488,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,176,0.01,4884.0,862.0,0.17649467649467648,0.8144024570200324,0.6184734689308734,0.11781203677749799,0.1037489846608299,1.0260561152363101,0.7841671703246035,0.017182796928021,0.8294663573085846,0.5912481352560915,0.30309453158117844,0.40875186474390846,0.17053364269141535,0.16329966329966328,0.06814380356738617,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,177,0.01,4884.0,862.0,0.17649467649467648,0.8140871955982237,0.6179507871569672,0.11756921742178603,0.1030236325078275,1.0159310227632103,0.7864808531422602,0.017152076227480547,0.8317865429234339,0.5820487319741422,0.29899916597164305,0.4179512680258578,0.1682134570765661,0.16329966329966328,0.06672153460922499,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,178,0.01,4884.0,862.0,0.17649467649467648,0.8132867834797245,0.6162135171424612,0.11747549866758059,0.10240494597717356,0.9887113090754259,0.7812589741675796,0.017528139871522283,0.8294663573085846,0.5837891596220786,0.29928840519045624,0.41621084037792144,0.17053364269141535,0.16329966329966328,0.06255454343681807,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,179,0.1,4884.0,862.0,0.17649467649467648,0.7905369077959852,0.5705101938669654,0.11409614352101659,0.07222254803505648,0.17189444751938748,0.6228514885080728,0.016077280501184895,0.87122969837587,0.43635007458975633,0.24884029158383036,0.5636499254102436,0.12877030162412995,0.13636363636363635,0.13530215690127095,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,180,0.01,4884.0,862.0,0.17649467649467648,0.813623100787894,0.6171405073607917,0.11854647675328148,0.10516832133802748,1.0444399262581359,0.7812510461919336,0.016970162137822233,0.8248259860788864,0.5974639482844356,0.3051502145922747,0.4025360517155644,0.17517401392111365,0.16329966329966328,0.07130630785808062,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,181,0.01,4884.0,862.0,0.17649467649467648,0.8142726604602759,0.6179187187564956,0.11784242558610603,0.10376903541216637,1.0218621717976148,0.7812927416627914,0.017475265886800075,0.8213457076566125,0.6004475385380408,0.30583153347732184,0.3995524614619592,0.17865429234338748,0.16329966329966328,0.06781338403704698,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,182,0.01,4884.0,862.0,0.17649467649467648,0.8128203811749991,0.615704640584664,0.11946547470978375,0.10697265546639471,1.074080537849559,0.7802498009824489,0.016431138694271763,0.8190255220417634,0.5987071108901044,0.30431034482758623,0.4012928891098956,0.18097447795823662,0.1860269360269361,0.07625533592395177,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,183,0.01,4884.0,862.0,0.17649467649467648,0.8155443783090912,0.6197913528554275,0.11867140714684511,0.10599788936245284,1.0741302492405758,0.7829370244670816,0.01731352976309858,0.8190255220417634,0.6141223272003978,0.312666076173605,0.38587767279960217,0.18097447795823662,0.1860269360269361,0.07289614167501621,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,184,0.1,4884.0,862.0,0.17649467649467648,0.7902652003308946,0.5668439419051634,0.1153257764048545,0.07740182333310501,0.23130388306044114,0.6234213540675341,0.017146072369574213,0.8549883990719258,0.4751367478866236,0.25877808988764045,0.5248632521133765,0.1450116009280742,0.13636363636363635,0.10917465222118945,patient,patient,max_image_outcome,max_calibrated_image_probability
vits16,185,0.01,4884.0,862.0,0.17649467649467648,0.8147128150162505,0.6194969433312242,0.1177539261674896,0.10384177485750562,1.034962158841436,0.7866589656570243,0.017025984102409162,0.8329466357308585,0.5890104425658876,0.3028258118937157,0.41098955743411236,0.16705336426914152,0.16329966329966328,0.06928370116707909,patient,patient,max_image_outcome,max_calibrated_image_probability
