backbone,direction,source,target,split_index,attribute,outcome,method,status,auroc,target_local_auroc,transport_penalty,best_C,source_train_n,n,n_negative,n_positive,coordinate_space
convnext_tiny,mbrset_to_brset,mbrset,brset,0,age65,0,mean_variance,complete,0.671719816883923,0.9095646516735901,0.23784483478966711,0.1,592,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,0,age65,0,coral,complete,0.5908174867497493,0.9095646516735901,0.3187471649238408,0.1,592,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,0,age65,0,subspace,complete,0.4402909086568304,0.9095646516735901,0.4692737430167597,0.1,592,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,0,age65,0,ot_gaussian,complete,0.5986885534546149,0.9095646516735901,0.3108760982189752,0.1,592,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,0,age65,0,ot_entropic,complete,0.6350551198491142,0.9095646516735901,0.2745095318244759,0.1,592,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,0,age65,1,unaligned,complete,0.6023316062176166,0.8161172968801675,0.21378569066255093,0.1,178,381,193,188,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,0,age65,1,mean_variance,complete,0.5895987211994268,0.8161172968801675,0.22651857568074074,0.1,178,381,193,188,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,0,age65,1,coral,complete,0.5680740822401059,0.8161172968801675,0.24804321464006163,0.1,178,381,193,188,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,0,age65,1,subspace,complete,0.5215797596736854,0.8161172968801675,0.2945375372064821,0.1,178,381,193,188,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,0,age65,1,ot_gaussian,complete,0.5576287068680409,0.8161172968801675,0.25848859001212665,0.1,178,381,193,188,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,0,age65,1,ot_entropic,complete,0.5405137250578768,0.8161172968801675,0.2756035718222908,0.1,178,381,193,188,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,1,sex,0,unaligned,complete,0.5696214736996768,0.7163118939171319,0.14669042021745515,0.1,4772,988,656,332,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,1,sex,0,mean_variance,complete,0.5870693138407287,0.7163118939171319,0.1292425800764032,0.1,4772,988,656,332,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,1,sex,0,coral,complete,0.6053252644725242,0.7163118939171319,0.11098662944460769,0.1,4772,988,656,332,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,1,sex,0,subspace,complete,0.4674781442844549,0.7163118939171319,0.24883374963267701,0.1,4772,988,656,332,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,1,sex,0,ot_gaussian,complete,0.6037320011754336,0.7163118939171319,0.11257989274169833,0.1,4772,988,656,332,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,1,sex,0,ot_entropic,complete,0.5789331104907435,0.7163118939171319,0.13737878342638843,0.1,4772,988,656,332,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,1,sex,1,unaligned,complete,0.4621959237343853,0.6000751385366769,0.13787921480229165,0.001,332,299,182,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,1,sex,1,mean_variance,complete,0.4608809993425378,0.6000751385366769,0.13919413919413914,0.001,332,299,182,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,1,sex,1,coral,complete,0.48107448107448114,0.6000751385366769,0.11900065746219579,0.001,332,299,182,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,1,sex,1,subspace,complete,0.4423311731004039,0.6000751385366769,0.15774396543627306,0.001,332,299,182,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,1,sex,1,ot_gaussian,complete,0.48389217619986846,0.6000751385366769,0.11618296233680847,0.001,332,299,182,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,1,sex,1,ot_entropic,complete,0.43345543345543347,0.6000751385366769,0.16661970508124346,0.001,332,299,182,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,1,sex,0,unaligned,complete,0.5626502407901349,0.7333540762117917,0.1707038354216568,0.01,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,1,sex,0,mean_variance,complete,0.5701870448915297,0.7333540762117917,0.163167031320262,0.01,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,1,sex,0,coral,complete,0.5771263272338204,0.7333540762117917,0.15622774897797131,0.01,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,1,sex,0,subspace,complete,0.46543611598305584,0.7333540762117917,0.2679179602287359,0.01,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,1,sex,0,ot_gaussian,complete,0.585658843483983,0.7333540762117917,0.1476952327278087,0.01,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,1,sex,0,ot_entropic,complete,0.5521991769787249,0.7333540762117917,0.18115489923306682,0.01,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,1,sex,1,unaligned,complete,0.5314859479865772,0.6051148280201342,0.07362888003355694,10.0,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,1,sex,1,mean_variance,complete,0.533845427852349,0.6051148280201342,0.07126940016778516,10.0,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,1,sex,1,coral,complete,0.5133834941275168,0.6051148280201342,0.09173133389261734,10.0,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,1,sex,1,subspace,complete,0.5257445469798658,0.6051148280201342,0.07937028104026833,10.0,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,1,sex,1,ot_gaussian,complete,0.502542994966443,0.6051148280201342,0.10257183305369122,10.0,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,1,sex,1,ot_entropic,complete,0.5088480494966443,0.6051148280201342,0.09626677852348986,10.0,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,1,age65,0,unaligned,complete,0.49573796534353376,0.8615706193432411,0.3658326539997073,0.1,3150,986,555,431,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,1,age65,0,mean_variance,complete,0.4779582366589327,0.8615706193432411,0.38361238268430836,0.1,3150,986,555,431,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,1,age65,0,coral,complete,0.539758784306348,0.8615706193432411,0.32181183503689303,0.1,3150,986,555,431,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,1,age65,0,subspace,complete,0.6235404778328212,0.8615706193432411,0.2380301415104199,0.1,3150,986,555,431,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,1,age65,0,ot_gaussian,complete,0.5388348905750298,0.8615706193432411,0.3227357287682113,0.1,3150,986,555,431,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,1,age65,0,ot_entropic,complete,0.5399427269496875,0.8615706193432411,0.3216278923935536,0.1,3150,986,555,431,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,1,age65,1,unaligned,complete,0.6005099872503188,0.7685696746470227,0.16805968739670396,0.01,238,298,181,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,1,age65,1,mean_variance,complete,0.6068848278793031,0.7685696746470227,0.16168484676771966,0.01,238,298,181,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,1,age65,1,coral,complete,0.5368088020021722,0.7685696746470227,0.23176087264485057,0.01,238,298,181,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,1,age65,1,subspace,complete,0.5781744345280256,0.7685696746470227,0.1903952401189971,0.01,238,298,181,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,1,age65,1,ot_gaussian,complete,0.5564527553477829,0.7685696746470227,0.21211691929923981,0.01,238,298,181,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,1,age65,1,ot_entropic,complete,0.5204231005335977,0.7685696746470227,0.248146574113425,0.01,238,298,181,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,1,age65,0,unaligned,complete,0.6309081495010267,0.8850018502602303,0.25409370075920357,0.001,591,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,1,age65,0,mean_variance,complete,0.6218145681134508,0.8850018502602303,0.26318728214677944,0.001,591,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,1,age65,0,coral,complete,0.5693114942940363,0.8850018502602303,0.315690355966194,0.001,591,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,1,age65,0,subspace,complete,0.7242106551114931,0.8850018502602303,0.1607911951487372,0.001,591,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,1,age65,0,ot_gaussian,complete,0.5875377512772764,0.8850018502602303,0.2974640989829539,0.001,591,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,1,age65,0,ot_entropic,complete,0.5992821288736093,0.8850018502602303,0.28571972138662094,0.001,591,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,1,age65,1,unaligned,complete,0.5244735971778194,0.71896703781281,0.19449344063499063,0.0001,179,381,193,188,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,1,age65,1,mean_variance,complete,0.5330173079043105,0.71896703781281,0.18594972990849956,0.0001,179,381,193,188,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,1,age65,1,coral,complete,0.5720427736743469,0.71896703781281,0.14692426413846316,0.0001,179,381,193,188,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,1,age65,1,subspace,complete,0.6360103626943006,0.71896703781281,0.08295667511850946,0.0001,179,381,193,188,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,1,age65,1,ot_gaussian,complete,0.5730625068900893,0.71896703781281,0.1459045309227207,0.0001,179,381,193,188,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,1,age65,1,ot_entropic,complete,0.539218388270312,0.71896703781281,0.17974864954249803,0.0001,179,381,193,188,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,2,sex,0,unaligned,complete,0.5741670952101087,0.713731450191008,0.13956435498089936,0.1,4771,988,656,332,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,2,sex,0,mean_variance,complete,0.5802462900382016,0.713731450191008,0.13348516015280643,0.1,4771,988,656,332,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,2,sex,0,coral,complete,0.6145450705260066,0.713731450191008,0.09918637966500143,0.1,4771,988,656,332,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,2,sex,0,subspace,complete,0.4884752424331472,0.713731450191008,0.22525620775786082,0.1,4771,988,656,332,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,2,sex,0,ot_gaussian,complete,0.6135441154863357,0.713731450191008,0.10018733470467234,0.1,4771,988,656,332,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,2,sex,0,ot_entropic,complete,0.583960843373494,0.713731450191008,0.12977060681751407,0.1,4771,988,656,332,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,2,sex,1,unaligned,complete,0.4687235841081995,0.5919977458438997,0.12327416173570027,0.01,333,299,182,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,2,sex,1,mean_variance,complete,0.46651638959331265,0.5919977458438997,0.1254813562505871,0.01,333,299,182,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,2,sex,1,coral,complete,0.4903259134028365,0.5919977458438997,0.10167183244106326,0.01,333,299,182,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,2,sex,1,subspace,complete,0.4913590682821452,0.5919977458438997,0.10063867756175454,0.01,333,299,182,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,2,sex,1,ot_gaussian,complete,0.5056823518361979,0.5919977458438997,0.08631539400770183,0.01,333,299,182,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,2,sex,1,ot_entropic,complete,0.46567108105569643,0.5919977458438997,0.1263266647882033,0.01,333,299,182,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,2,sex,0,unaligned,complete,0.5536139978396096,0.7326790891811517,0.17906509134154203,1.0,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,2,sex,0,mean_variance,complete,0.5616317884005068,0.7326790891811517,0.1710473007806449,1.0,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,2,sex,0,coral,complete,0.5622950341791892,0.7326790891811517,0.1703840550019624,1.0,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,2,sex,0,subspace,complete,0.5245475164418015,0.7326790891811517,0.20813157273935012,1.0,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,2,sex,0,ot_gaussian,complete,0.5655215841998917,0.7326790891811517,0.16715750498125992,1.0,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,2,sex,0,ot_entropic,complete,0.5565361525293896,0.7326790891811517,0.17614293665176206,1.0,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,2,sex,1,unaligned,complete,0.5667077390939598,0.6143167994966443,0.04760906040268453,10.0,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,2,sex,1,mean_variance,complete,0.569670197147651,0.6143167994966443,0.044646602348993314,10.0,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,2,sex,1,coral,complete,0.5352086828859061,0.6143167994966443,0.07910811661073824,10.0,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,2,sex,1,subspace,complete,0.46620700503355705,0.6143167994966443,0.14810979446308725,10.0,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,2,sex,1,ot_gaussian,complete,0.5409631921140938,0.6143167994966443,0.07335360738255048,10.0,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,2,sex,1,ot_entropic,complete,0.5488805578859061,0.6143167994966443,0.06543624161073824,10.0,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,2,age65,0,unaligned,complete,0.5315816977069877,0.8647185468531176,0.33313684914612984,0.1,3178,986,555,431,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,2,age65,0,mean_variance,complete,0.5300307267824669,0.8647185468531176,0.3346878200706507,0.1,3178,986,555,431,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,2,age65,0,coral,complete,0.5572960431429108,0.8647185468531176,0.30742250371020674,0.1,3178,986,555,431,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,2,age65,0,subspace,complete,0.7134048201333585,0.8647185468531176,0.15131372671975907,0.1,3178,986,555,431,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,2,age65,0,ot_gaussian,complete,0.5541982818084906,0.8647185468531176,0.31052026504462693,0.1,3178,986,555,431,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,2,age65,0,ot_entropic,complete,0.5419493739679355,0.8647185468531176,0.32276917288518203,0.1,3178,986,555,431,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,2,age65,1,unaligned,complete,0.5476696415922935,0.7406148179628843,0.19294517637059083,1.0,228,298,181,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,2,age65,1,mean_variance,complete,0.5573499551400103,0.7406148179628843,0.18326486282287402,1.0,228,298,181,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,2,age65,1,coral,complete,0.5153704490721066,0.7406148179628843,0.2252443688907777,1.0,228,298,181,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,2,age65,1,subspace,complete,0.711904424611607,0.7406148179628843,0.02871039335127734,1.0,228,298,181,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,2,age65,1,ot_gaussian,complete,0.5182037115738773,0.7406148179628843,0.22241110638900696,1.0,228,298,181,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,2,age65,1,ot_entropic,complete,0.502904094064315,0.7406148179628843,0.2377107238985693,1.0,228,298,181,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,2,age65,0,unaligned,complete,0.6358960929666237,0.9094891491190374,0.2735930561524137,0.1,591,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,2,age65,0,mean_variance,complete,0.636456542758917,0.9094891491190374,0.2730326063601204,0.1,591,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,2,age65,0,coral,complete,0.5739602731222843,0.9094891491190374,0.3355288759967532,0.1,591,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,2,age65,0,subspace,complete,0.32431555292937975,0.9094891491190374,0.5851735961896577,0.1,591,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,2,age65,0,ot_gaussian,complete,0.5838306653774531,0.9094891491190374,0.32565848374158435,0.1,591,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,2,age65,0,ot_entropic,complete,0.6120636967005681,0.9094891491190374,0.2974254524184693,0.1,591,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,2,age65,1,unaligned,complete,0.5793187079704553,0.8160346158086208,0.23671590783816554,0.01,179,381,193,188,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,2,age65,1,mean_variance,complete,0.5780233711828905,0.8160346158086208,0.2380112446257303,0.01,179,381,193,188,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,2,age65,1,coral,complete,0.5793462683276375,0.8160346158086208,0.23668834748098333,0.01,179,381,193,188,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,2,age65,1,subspace,complete,0.41070444272957785,0.8160346158086208,0.40533017307904295,0.01,179,381,193,188,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,2,age65,1,ot_gaussian,complete,0.5763697497519569,0.8160346158086208,0.23966486605666393,0.01,179,381,193,188,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,2,age65,1,ot_entropic,complete,0.5731451879616359,0.8160346158086208,0.24288942784698486,0.01,179,381,193,188,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,3,sex,0,unaligned,complete,0.6074511460476051,0.7104852336173965,0.10303408756979138,0.1,4772,988,656,332,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,3,sex,0,mean_variance,complete,0.6087230017631502,0.7104852336173965,0.10176223185424627,0.1,4772,988,656,332,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,3,sex,0,coral,complete,0.6260147296503085,0.7104852336173965,0.084470503967088,0.1,4772,988,656,332,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,3,sex,0,subspace,complete,0.5624219438730532,0.7104852336173965,0.14806328974434324,0.1,4772,988,656,332,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,3,sex,0,ot_gaussian,complete,0.6199309432853365,0.7104852336173965,0.09055429033205997,0.1,4772,988,656,332,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,3,sex,0,ot_entropic,complete,0.5822390170437849,0.7104852336173965,0.12824621657361157,0.1,4772,988,656,332,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,3,sex,1,unaligned,complete,0.4904198365736827,0.6041138348830657,0.11369399830938298,0.01,333,299,182,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,3,sex,1,mean_variance,complete,0.48680379449610217,0.6041138348830657,0.11731004038696352,0.01,333,299,182,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,3,sex,1,coral,complete,0.5090166244012397,0.6041138348830657,0.09509721048182596,0.01,333,299,182,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,3,sex,1,subspace,complete,0.5235747158824082,0.6041138348830657,0.08053911900065747,0.01,333,299,182,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,3,sex,1,ot_gaussian,complete,0.5215553677092138,0.6041138348830657,0.08255846717385185,0.01,333,299,182,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,3,sex,1,ot_entropic,complete,0.5128205128205128,0.6041138348830657,0.09129332206255292,0.01,333,299,182,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,3,sex,0,unaligned,complete,0.5724102576975378,0.7348096540622302,0.16239939636469236,1.0,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,3,sex,0,mean_variance,complete,0.5816855093517047,0.7348096540622302,0.1531241447105255,1.0,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,3,sex,0,coral,complete,0.570690974027271,0.7348096540622302,0.16411868003495922,1.0,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,3,sex,0,subspace,complete,0.48073435997760794,0.7348096540622302,0.25407529408462226,1.0,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,3,sex,0,ot_gaussian,complete,0.5727672187484312,0.7348096540622302,0.16204243531379903,1.0,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,3,sex,0,ot_entropic,complete,0.5486207942700531,0.7348096540622302,0.18618885979217714,1.0,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,3,sex,1,unaligned,complete,0.4834705327181208,0.6370857802013423,0.15361524748322153,0.001,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,3,sex,1,mean_variance,complete,0.48289377097315433,0.6370857802013423,0.154192009228188,0.001,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,3,sex,1,coral,complete,0.4771916946308725,0.6370857802013423,0.1598940855704698,0.001,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,3,sex,1,subspace,complete,0.4640703649328859,0.6370857802013423,0.17301541526845643,0.001,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,3,sex,1,ot_gaussian,complete,0.4683960780201342,0.6370857802013423,0.1686897021812081,0.001,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,3,sex,1,ot_entropic,complete,0.4666789010067114,0.6370857802013423,0.17040687919463093,0.001,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,3,age65,0,unaligned,complete,0.5701511256035618,0.8595096256349156,0.28935850003135377,0.1,3125,986,555,431,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,3,age65,0,mean_variance,complete,0.5594824522898769,0.8595096256349156,0.3000271733450387,0.1,3125,986,555,431,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,3,age65,0,coral,complete,0.5407286636985011,0.8595096256349156,0.3187809619364145,0.1,3125,986,555,431,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,3,age65,0,subspace,complete,0.7193035262640832,0.8595096256349156,0.1402060993708324,0.1,3125,986,555,431,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,3,age65,0,ot_gaussian,complete,0.535013900211116,0.8595096256349156,0.3244957254237997,0.1,3125,986,555,431,source-training-image-standardised-patient-mean-coordinates
